price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,text
306000,2,2,1200,1,Нет,0,5,800,400,1956,0,47.7175,-122.292,Год експлуатации: 1956<br>Цена: 306000<br>Общая площадь: 1200
270000,3,2,1780,2,Нет,0,3,1780,0,2010,0,47.3352,-122.052,Год експлуатации: 2010<br>Цена: 270000<br>Общая площадь: 1780
340000,3,2,2630,2,Нет,0,4,2630,0,1988,0,47.3314,-122.20200000000001,Год експлуатации: 1988<br>Цена: 340000<br>Общая площадь: 2630
450000,4,2,2300,1,Нет,0,4,2300,0,1955,0,47.4793,-121.77600000000001,Год експлуатации: 1955<br>Цена: 450000<br>Общая площадь: 2300
580000,4,3,3210,1,Нет,0,5,1810,1400,1975,0,47.7338,-122.169,Год експлуатации: 1975<br>Цена: 580000<br>Общая площадь: 3210
435000,4,2,2290,1,Нет,3,3,1290,1000,1959,0,47.5698,-122.375,Год експлуатации: 1959<br>Цена: 435000<br>Общая площадь: 2290
690000,4,2,2780,2,Нет,0,3,2780,0,2003,0,47.5225,-122.156,Год експлуатации: 2003<br>Цена: 690000<br>Общая площадь: 2780
720000,4,2,2650,2,Нет,0,3,2110,540,1988,0,47.683,-122.18700000000001,Год експлуатации: 1988<br>Цена: 720000<br>Общая площадь: 2650
403000,3,2,1840,1,Нет,0,3,1390,450,1980,0,47.6923,-122.095,Год експлуатации: 1980<br>Цена: 403000<br>Общая площадь: 1840
440000,3,3,1560,1,Нет,0,5,1030,530,1972,0,47.7382,-122.182,Год експлуатации: 1972<br>Цена: 440000<br>Общая площадь: 1560
178500,3,1,1200,1,Нет,0,5,1200,0,1961,0,47.3864,-122.287,Год експлуатации: 1961<br>Цена: 178500<br>Общая площадь: 1200
270000,4,2,1900,1,Нет,0,3,1900,0,1968,1997,47.2089,-122.00299999999999,Год експлуатации: 1968<br>Цена: 270000<br>Общая площадь: 1900
129888,2,1,710,1,Нет,0,3,710,0,1943,0,47.479,-122.339,Год експлуатации: 1943<br>Цена: 129888<br>Общая площадь: 710
260000,3,2,1360,1,Нет,0,3,1360,0,1987,0,47.3657,-122.04700000000001,Год експлуатации: 1987<br>Цена: 260000<br>Общая площадь: 1360
339950,5,2,2990,2,Нет,0,4,2990,0,1990,0,47.3604,-122.09100000000001,Год експлуатации: 1990<br>Цена: 339950<br>Общая площадь: 2990
250000,3,1,1640,2,Нет,0,3,1640,0,1975,0,47.7656,-121.905,Год експлуатации: 1975<br>Цена: 250000<br>Общая площадь: 1640
680000,3,4,3650,1,Нет,0,3,2050,1600,2011,0,47.4002,-122.21700000000001,Год експлуатации: 2011<br>Цена: 680000<br>Общая площадь: 3650
660000,10,3,2920,2,Нет,0,4,1860,1060,1913,0,47.6635,-122.32,Год експлуатации: 1913<br>Цена: 660000<br>Общая площадь: 2920
1225000,3,4,3680,2,Нет,2,3,3680,0,1999,0,47.5647,-122.12799999999999,Год експлуатации: 1999<br>Цена: 1225000<br>Общая площадь: 3680
550000,3,2,1830,1,Нет,0,5,1830,0,1959,0,47.5531,-122.181,Год експлуатации: 1959<br>Цена: 550000<br>Общая площадь: 1830
675000,5,3,2570,2,Нет,0,3,2570,0,1987,0,47.5814,-122.05,Год експлуатации: 1987<br>Цена: 675000<br>Общая площадь: 2570
981000,3,3,2730,2,Нет,1,3,1900,830,1984,0,47.6339,-122.09,Год експлуатации: 1984<br>Цена: 981000<br>Общая площадь: 2730
168000,3,1,1150,1,Нет,0,4,1150,0,1913,1957,47.2749,-122.25200000000001,Год експлуатации: 1913<br>Цена: 168000<br>Общая площадь: 1150
1000000,4,3,4260,2,Нет,0,3,4260,0,1996,0,47.5874,-121.98200000000001,Год експлуатации: 1996<br>Цена: 1000000<br>Общая площадь: 4260
320000,3,1,1260,1,Нет,0,3,1260,0,1970,1995,47.4444,-121.762,Год експлуатации: 1970<br>Цена: 320000<br>Общая площадь: 1260
959000,6,3,4440,1,Нет,1,4,2220,2220,1959,0,47.5791,-122.23,Год експлуатации: 1959<br>Цена: 959000<br>Общая площадь: 4440
372000,4,1,2300,1,Нет,0,3,1270,1030,1959,0,47.523999999999994,-122.359,Год експлуатации: 1959<br>Цена: 372000<br>Общая площадь: 2300
391500,3,2,1920,2,Нет,0,3,1920,0,1993,0,47.4876,-121.8,Год експлуатации: 1993<br>Цена: 391500<br>Общая площадь: 1920
390000,2,1,1080,1,Нет,0,3,1080,0,1944,0,47.5275,-122.381,Год експлуатации: 1944<br>Цена: 390000<br>Общая площадь: 1080
302000,2,1,890,1,Нет,0,4,890,0,1947,0,47.5526,-122.287,Год експлуатации: 1947<br>Цена: 302000<br>Общая площадь: 890
495000,3,4,1650,2,Нет,0,3,1100,550,2012,0,47.6302,-122.344,Год експлуатации: 2012<br>Цена: 495000<br>Общая площадь: 1650
504500,3,2,1820,3,Нет,2,3,1640,180,1998,0,47.6523,-122.346,Год експлуатации: 1998<br>Цена: 504500<br>Общая площадь: 1820
555000,4,2,2320,1,Нет,0,3,2170,150,1918,0,47.6893,-122.365,Год експлуатации: 1918<br>Цена: 555000<br>Общая площадь: 2320
1550000,4,4,3260,2,Нет,0,5,2630,630,1937,0,47.6598,-122.273,Год експлуатации: 1937<br>Цена: 1550000<br>Общая площадь: 3260
550000,3,2,1730,1,Нет,0,3,1250,480,1947,0,47.5645,-122.397,Год експлуатации: 1947<br>Цена: 550000<br>Общая площадь: 1730
1800000,4,2,3320,2,Нет,0,5,3320,0,1905,0,47.6263,-122.314,Год експлуатации: 1905<br>Цена: 1800000<br>Общая площадь: 3320
655000,1,1,1660,1,Нет,0,4,830,830,1908,0,47.6821,-122.38799999999999,Год експлуатации: 1908<br>Цена: 655000<br>Общая площадь: 1660
685000,3,2,3290,2,Нет,0,4,3290,0,1992,0,47.3154,-122.079,Год експлуатации: 1992<br>Цена: 685000<br>Общая площадь: 3290
721000,4,2,2280,1,Нет,0,4,1220,1060,1954,0,47.6986,-122.29700000000001,Год експлуатации: 1954<br>Цена: 721000<br>Общая площадь: 2280
1518630,4,4,3650,1,Нет,0,3,2330,1320,1907,2014,47.638000000000005,-122.36200000000001,Год експлуатации: 1907<br>Цена: 1518630<br>Общая площадь: 3650
365000,4,2,1620,2,Нет,0,3,1620,0,1980,0,47.4014,-122.069,Год експлуатации: 1980<br>Цена: 365000<br>Общая площадь: 1620
458000,3,2,2020,1,Нет,0,4,1220,800,1957,0,47.7278,-122.287,Год експлуатации: 1957<br>Цена: 458000<br>Общая площадь: 2020
280000,2,1,1150,1,Нет,0,3,1150,0,1959,0,47.4493,-122.171,Год експлуатации: 1959<br>Цена: 280000<br>Общая площадь: 1150
628000,4,2,1940,1,Нет,0,4,1000,940,1911,0,47.6786,-122.31700000000001,Год експлуатации: 1911<br>Цена: 628000<br>Общая площадь: 1940
781500,4,2,3440,2,Нет,0,3,3440,0,2001,0,47.5347,-122.155,Год експлуатации: 2001<br>Цена: 781500<br>Общая площадь: 3440
295000,3,2,2000,1,Нет,0,4,1300,700,1968,0,47.4346,-122.171,Год експлуатации: 1968<br>Цена: 295000<br>Общая площадь: 2000
435000,2,1,750,1,Нет,0,5,750,0,1947,0,47.6892,-122.39299999999999,Год експлуатации: 1947<br>Цена: 435000<br>Общая площадь: 750
300000,3,2,1420,1,Нет,0,3,1000,420,1979,0,47.5069,-122.367,Год експлуатации: 1979<br>Цена: 300000<br>Общая площадь: 1420
208500,2,1,880,1,Нет,0,4,880,0,1906,0,47.3107,-121.999,Год експлуатации: 1906<br>Цена: 208500<br>Общая площадь: 880
930000,2,2,2680,1,Нет,0,3,2680,0,2006,0,47.7078,-122.01899999999999,Год експлуатации: 2006<br>Цена: 930000<br>Общая площадь: 2680
316000,2,2,860,1,Нет,0,3,860,0,1906,0,47.5633,-122.288,Год експлуатации: 1906<br>Цена: 316000<br>Общая площадь: 860
249900,3,2,1310,1,Нет,0,4,1310,0,1990,0,47.3694,-122.083,Год експлуатации: 1990<br>Цена: 249900<br>Общая площадь: 1310
675000,3,2,1780,2,Нет,0,4,1540,240,1989,0,47.6004,-122.292,Год експлуатации: 1989<br>Цена: 675000<br>Общая площадь: 1780
447000,3,2,1440,2,Нет,0,3,1440,0,1985,0,47.5662,-122.01700000000001,Год експлуатации: 1985<br>Цена: 447000<br>Общая площадь: 1440
675000,3,2,1510,1,Нет,0,3,1510,0,1905,1994,47.6088,-122.294,Год експлуатации: 1905<br>Цена: 675000<br>Общая площадь: 1510
546000,4,2,2100,3,Нет,0,3,1580,520,2008,0,47.5928,-122.295,Год експлуатации: 2008<br>Цена: 546000<br>Общая площадь: 2100
310000,3,2,1310,3,Нет,0,3,1310,0,2003,0,47.7337,-122.34299999999999,Год експлуатации: 2003<br>Цена: 310000<br>Общая площадь: 1310
190000,3,1,1280,1,Нет,0,3,880,400,1961,0,47.5035,-122.259,Год експлуатации: 1961<br>Цена: 190000<br>Общая площадь: 1280
650000,3,2,1320,1,Нет,0,3,1320,0,1951,0,47.5827,-122.195,Год експлуатации: 1951<br>Цена: 650000<br>Общая площадь: 1320
585000,3,2,1740,2,Нет,0,3,1130,610,1995,0,47.6207,-122.29700000000001,Год експлуатации: 1995<br>Цена: 585000<br>Общая площадь: 1740
1430800,4,2,2910,2,Нет,0,3,2910,0,2003,0,47.6906,-122.213,Год експлуатации: 2003<br>Цена: 1430800<br>Общая площадь: 2910
565000,4,2,2500,1,Нет,0,3,2500,0,1983,0,47.6346,-122.045,Год експлуатации: 1983<br>Цена: 565000<br>Общая площадь: 2500
174900,3,1,1100,1,Нет,0,2,1100,0,1926,0,47.5279,-122.318,Год експлуатации: 1926<br>Цена: 174900<br>Общая площадь: 1100
360000,3,2,1381,3,Нет,0,3,1381,0,2007,0,47.711000000000006,-122.32,Год експлуатации: 2007<br>Цена: 360000<br>Общая площадь: 1381
234000,3,1,960,1,Нет,0,3,960,0,1953,0,47.7758,-122.301,Год експлуатации: 1953<br>Цена: 234000<br>Общая площадь: 960
575000,8,3,3840,1,Нет,0,3,2530,1310,1961,0,47.7111,-122.211,Год експлуатации: 1961<br>Цена: 575000<br>Общая площадь: 3840
315000,3,2,2200,2,Нет,0,3,2200,0,2004,0,47.3709,-122.125,Год експлуатации: 2004<br>Цена: 315000<br>Общая площадь: 2200
225000,3,1,1250,1,Нет,0,3,1250,0,1967,0,47.3397,-122.291,Год експлуатации: 1967<br>Цена: 225000<br>Общая площадь: 1250
370000,3,2,2380,1,Нет,0,4,1850,530,1961,0,47.7714,-122.256,Год експлуатации: 1961<br>Цена: 370000<br>Общая площадь: 2380
606000,3,1,1500,1,Нет,0,3,1000,500,1947,0,47.6718,-122.359,Год експлуатации: 1947<br>Цена: 606000<br>Общая площадь: 1500
272500,3,2,1410,1,Нет,0,4,1410,0,1983,0,47.4273,-122.147,Год експлуатации: 1983<br>Цена: 272500<br>Общая площадь: 1410
475000,3,2,1680,1,Нет,0,3,960,720,1992,0,47.6855,-122.291,Год експлуатации: 1992<br>Цена: 475000<br>Общая площадь: 1680
270000,3,1,1500,1,Нет,0,4,1500,0,1968,0,47.4666,-122.072,Год експлуатации: 1968<br>Цена: 270000<br>Общая площадь: 1500
624000,4,2,2710,1,Нет,0,3,1440,1270,1961,0,47.5523,-122.37899999999999,Год експлуатации: 1961<br>Цена: 624000<br>Общая площадь: 2710
355000,3,2,1730,1,Нет,0,3,1730,0,1954,0,47.76,-122.34899999999999,Год експлуатации: 1954<br>Цена: 355000<br>Общая площадь: 1730
345000,3,1,960,1,Нет,0,3,960,0,1972,0,47.7027,-122.346,Год експлуатации: 1972<br>Цена: 345000<br>Общая площадь: 960
342000,4,2,2380,2,Нет,0,3,2380,0,1993,0,47.3273,-122.17299999999999,Год експлуатации: 1993<br>Цена: 342000<br>Общая площадь: 2380
316000,3,2,1120,1,Нет,2,4,1120,0,1917,0,47.1853,-122.01700000000001,Год експлуатации: 1917<br>Цена: 316000<br>Общая площадь: 1120
539950,4,2,2960,2,Нет,0,3,2960,0,1990,0,47.3988,-122.023,Год експлуатации: 1990<br>Цена: 539950<br>Общая площадь: 2960
221347,3,2,1580,1,Нет,0,3,790,790,1944,0,47.4927,-122.24799999999999,Год експлуатации: 1944<br>Цена: 221347<br>Общая площадь: 1580
330000,3,2,1870,2,Нет,0,3,1870,0,2000,0,47.4615,-122.214,Год експлуатации: 2000<br>Цена: 330000<br>Общая площадь: 1870
279000,4,2,1810,1,Нет,0,4,1470,340,1977,0,47.2202,-121.993,Год експлуатации: 1977<br>Цена: 279000<br>Общая площадь: 1810
850000,4,3,2550,1,Нет,0,4,1750,800,1900,0,47.6559,-122.338,Год експлуатации: 1900<br>Цена: 850000<br>Общая площадь: 2550
746000,3,2,1910,1,Нет,0,4,1100,810,1952,0,47.5995,-122.198,Год експлуатации: 1952<br>Цена: 746000<br>Общая площадь: 1910
478000,2,2,1200,1,Нет,0,3,600,600,1924,1998,47.626999999999995,-122.345,Год експлуатации: 1924<br>Цена: 478000<br>Общая площадь: 1200
820000,4,3,2420,1,Нет,0,5,2420,0,1905,0,47.681999999999995,-122.34700000000001,Год експлуатации: 1905<br>Цена: 820000<br>Общая площадь: 2420
2160000,3,4,3080,2,Нет,3,3,2530,550,1996,2006,47.6321,-122.39299999999999,Год експлуатации: 1996<br>Цена: 2160000<br>Общая площадь: 3080
820000,3,3,3850,2,Нет,1,3,3850,0,2000,0,47.5535,-122.191,Год експлуатации: 2000<br>Цена: 820000<br>Общая площадь: 3850
887000,3,2,3000,2,Нет,2,4,2470,530,1942,0,47.7745,-122.368,Год експлуатации: 1942<br>Цена: 887000<br>Общая площадь: 3000
159000,3,1,1360,1,Нет,0,4,1360,0,1953,0,47.2861,-122.25299999999999,Год експлуатации: 1953<br>Цена: 159000<br>Общая площадь: 1360
824000,7,4,3670,2,Нет,1,3,2800,870,1964,0,47.6375,-122.38799999999999,Год експлуатации: 1964<br>Цена: 824000<br>Общая площадь: 3670
812000,4,2,2270,2,Нет,0,3,2270,0,2014,0,47.6916,-122.37,Год експлуатации: 2014<br>Цена: 812000<br>Общая площадь: 2270
242000,4,2,1750,2,Нет,0,4,1750,0,1975,0,47.3149,-122.38600000000001,Год експлуатации: 1975<br>Цена: 242000<br>Общая площадь: 1750
625000,4,2,3550,2,Нет,0,3,3550,0,2007,0,47.5422,-121.88799999999999,Год експлуатации: 2007<br>Цена: 625000<br>Общая площадь: 3550
399888,4,1,2370,1,Нет,0,4,1570,800,1948,0,47.5108,-122.366,Год експлуатации: 1948<br>Цена: 399888<br>Общая площадь: 2370
289000,3,2,1670,2,Нет,0,4,1670,0,1990,0,47.3604,-122.089,Год експлуатации: 1990<br>Цена: 289000<br>Общая площадь: 1670
400000,3,2,1860,1,Нет,0,3,1860,0,2002,0,47.4298,-122.102,Год експлуатации: 2002<br>Цена: 400000<br>Общая площадь: 1860
1550000,3,2,4460,2,Нет,0,3,4460,0,1992,0,47.6573,-122.17299999999999,Год експлуатации: 1992<br>Цена: 1550000<br>Общая площадь: 4460
345000,2,1,1080,1,Нет,0,3,1080,0,1940,0,47.6902,-122.387,Год експлуатации: 1940<br>Цена: 345000<br>Общая площадь: 1080
874950,2,1,1080,1,Нет,0,3,1080,0,1940,0,47.6902,-122.387,Год експлуатации: 1940<br>Цена: 874950<br>Общая площадь: 1080
875000,3,3,2280,1,Нет,0,5,1280,1000,1917,0,47.6685,-122.335,Год експлуатации: 1917<br>Цена: 875000<br>Общая площадь: 2280
628990,4,2,2540,2,Нет,0,3,2540,0,1996,0,47.6324,-121.988,Год експлуатации: 1996<br>Цена: 628990<br>Общая площадь: 2540
535000,2,4,2560,1,Нет,0,4,1280,1280,1944,0,47.6681,-122.368,Год експлуатации: 1944<br>Цена: 535000<br>Общая площадь: 2560
770126,4,3,2390,1,Нет,0,3,1430,960,1979,0,47.6035,-122.206,Год експлуатации: 1979<br>Цена: 770126<br>Общая площадь: 2390
710000,4,2,2870,1,Нет,0,5,1870,1000,1968,0,47.5678,-122.12799999999999,Год експлуатации: 1968<br>Цена: 710000<br>Общая площадь: 2870
465000,3,2,1510,1,Нет,2,3,860,650,1925,2011,47.5667,-122.37200000000001,Год експлуатации: 1925<br>Цена: 465000<br>Общая площадь: 1510
359000,3,2,2200,1,Нет,0,4,2200,0,1952,0,47.7659,-122.34100000000001,Год експлуатации: 1952<br>Цена: 359000<br>Общая площадь: 2200
151000,2,1,720,1,Нет,0,3,720,0,1949,0,47.5323,-122.34700000000001,Год експлуатации: 1949<br>Цена: 151000<br>Общая площадь: 720
820000,3,2,2970,2,Нет,0,3,2970,0,1994,0,47.5422,-122.132,Год експлуатации: 1994<br>Цена: 820000<br>Общая площадь: 2970
160000,3,2,960,1,Нет,0,4,960,0,1970,0,47.3018,-122.37799999999999,Год експлуатации: 1970<br>Цена: 160000<br>Общая площадь: 960
535000,4,2,1420,1,Нет,0,4,1420,0,1945,0,47.6771,-122.397,Год експлуатации: 1945<br>Цена: 535000<br>Общая площадь: 1420
365000,3,2,1800,1,Нет,0,3,1300,500,1975,0,47.7722,-122.31200000000001,Год експлуатации: 1975<br>Цена: 365000<br>Общая площадь: 1800
708000,4,2,3090,2,Нет,0,3,3090,0,2005,0,47.597,-121.979,Год експлуатации: 2005<br>Цена: 708000<br>Общая площадь: 3090
215000,3,1,1200,1,Нет,0,4,1200,0,1967,0,47.3724,-122.277,Год експлуатации: 1967<br>Цена: 215000<br>Общая площадь: 1200
1950000,4,4,4065,2,Нет,0,4,4065,0,1987,0,47.6209,-122.23700000000001,Год експлуатации: 1987<br>Цена: 1950000<br>Общая площадь: 4065
390000,4,2,2570,2,Нет,0,5,2570,0,1958,0,47.4833,-122.15700000000001,Год експлуатации: 1958<br>Цена: 390000<br>Общая площадь: 2570
570000,3,2,1530,1,Нет,0,4,1530,0,1937,0,47.68600000000001,-122.304,Год експлуатации: 1937<br>Цена: 570000<br>Общая площадь: 1530
383000,3,2,1500,1,Нет,0,3,1500,0,1977,0,47.7527,-122.08200000000001,Год експлуатации: 1977<br>Цена: 383000<br>Общая площадь: 1500
370000,4,3,2490,2,Нет,0,3,2490,0,2005,0,47.3509,-122.165,Год експлуатации: 2005<br>Цена: 370000<br>Общая площадь: 2490
454000,4,2,3040,2,Нет,0,3,3040,0,2000,0,47.7247,-121.959,Год експлуатации: 2000<br>Цена: 454000<br>Общая площадь: 3040
1400000,5,3,4140,1,Нет,4,3,2190,1950,1973,0,47.7633,-122.369,Год експлуатации: 1973<br>Цена: 1400000<br>Общая площадь: 4140
371000,4,2,1690,1,Нет,0,3,1690,0,1977,0,47.5241,-122.199,Год експлуатации: 1977<br>Цена: 371000<br>Общая площадь: 1690
530000,3,2,1430,1,Нет,0,3,1430,0,1959,0,47.6353,-122.12299999999999,Год експлуатации: 1959<br>Цена: 530000<br>Общая площадь: 1430
608000,4,3,2490,1,Нет,0,4,1400,1090,1983,0,47.7496,-122.20100000000001,Год експлуатации: 1983<br>Цена: 608000<br>Общая площадь: 2490
450000,3,2,1350,1,Нет,0,5,1350,0,1954,0,47.713,-122.28399999999999,Год експлуатации: 1954<br>Цена: 450000<br>Общая площадь: 1350
780000,4,2,3140,2,Нет,0,3,3140,0,1994,0,47.5943,-122.01799999999999,Год експлуатации: 1994<br>Цена: 780000<br>Общая площадь: 3140
290000,4,2,2340,2,Нет,0,2,2340,0,1978,0,47.3468,-122.09100000000001,Год експлуатации: 1978<br>Цена: 290000<br>Общая площадь: 2340
225000,3,2,1610,1,Нет,0,4,1100,510,1978,0,47.3174,-122.18,Год експлуатации: 1978<br>Цена: 225000<br>Общая площадь: 1610
805000,4,2,3320,2,Нет,0,4,3320,0,1991,0,47.7478,-122.036,Год експлуатации: 1991<br>Цена: 805000<br>Общая площадь: 3320
660000,3,2,2390,2,Нет,0,3,2390,0,1991,0,47.7446,-122.193,Год експлуатации: 1991<br>Цена: 660000<br>Общая площадь: 2390
299000,3,2,1180,1,Нет,0,5,1180,0,1962,0,47.4818,-122.094,Год експлуатации: 1962<br>Цена: 299000<br>Общая площадь: 1180
530000,2,2,1260,3,Нет,0,3,1260,0,2007,0,47.6538,-122.35600000000001,Год експлуатации: 2007<br>Цена: 530000<br>Общая площадь: 1260
680000,3,2,1800,1,Нет,0,5,1350,450,1970,0,47.6599,-122.396,Год експлуатации: 1970<br>Цена: 680000<br>Общая площадь: 1800
199900,4,2,1790,1,Нет,0,5,1790,0,1944,0,47.2664,-122.256,Год експлуатации: 1944<br>Цена: 199900<br>Общая площадь: 1790
224000,3,2,1760,1,Нет,0,3,1060,700,1963,0,47.5003,-122.26,Год експлуатации: 1963<br>Цена: 224000<br>Общая площадь: 1760
244000,3,2,1540,1,Нет,0,4,1440,100,1980,0,47.4031,-122.20100000000001,Год експлуатации: 1980<br>Цена: 244000<br>Общая площадь: 1540
485000,4,2,1260,1,Нет,0,5,860,400,1918,0,47.687,-122.391,Год експлуатации: 1918<br>Цена: 485000<br>Общая площадь: 1260
330000,4,2,2240,2,Нет,0,3,2240,0,1994,0,47.3824,-122.20700000000001,Год експлуатации: 1994<br>Цена: 330000<br>Общая площадь: 2240
509000,4,2,1630,1,Нет,0,3,1030,600,1915,1970,47.6472,-122.36200000000001,Год експлуатации: 1915<br>Цена: 509000<br>Общая площадь: 1630
440000,4,2,2350,2,Нет,0,3,2350,0,1989,0,47.5123,-122.15100000000001,Год експлуатации: 1989<br>Цена: 440000<br>Общая площадь: 2350
244000,3,2,1350,1,Нет,0,3,1350,0,1998,0,47.2073,-122.012,Год експлуатации: 1998<br>Цена: 244000<br>Общая площадь: 1350
399700,4,2,1320,1,Нет,0,4,870,450,1930,0,47.5534,-122.365,Год експлуатации: 1930<br>Цена: 399700<br>Общая площадь: 1320
519000,4,2,1950,1,Нет,0,4,1250,700,1910,0,47.6696,-122.37200000000001,Год експлуатации: 1910<br>Цена: 519000<br>Общая площадь: 1950
211000,4,1,2100,1,Нет,0,3,1050,1050,1959,0,47.476000000000006,-122.292,Год експлуатации: 1959<br>Цена: 211000<br>Общая площадь: 2100
950000,3,2,3480,1,Нет,0,4,1750,1730,1941,1998,47.7047,-122.37799999999999,Год експлуатации: 1941<br>Цена: 950000<br>Общая площадь: 3480
410000,3,2,1830,2,Нет,0,3,1830,0,1999,0,47.6022,-122.021,Год експлуатации: 1999<br>Цена: 410000<br>Общая площадь: 1830
750000,4,2,2640,2,Нет,0,3,2040,600,1949,0,47.678000000000004,-122.375,Год експлуатации: 1949<br>Цена: 750000<br>Общая площадь: 2640
133400,3,1,900,1,Нет,0,4,900,0,1978,0,47.3036,-122.363,Год експлуатации: 1978<br>Цена: 133400<br>Общая площадь: 900
240000,3,2,1553,1,Нет,0,3,1553,0,1900,2001,47.2056,-121.994,Год експлуатации: 1900<br>Цена: 240000<br>Общая площадь: 1553
539000,3,2,1710,2,Нет,0,3,1570,140,2005,0,47.6743,-122.14200000000001,Год експлуатации: 2005<br>Цена: 539000<br>Общая площадь: 1710
688000,4,3,3400,2,Нет,0,3,3400,0,1998,0,47.4883,-121.725,Год експлуатации: 1998<br>Цена: 688000<br>Общая площадь: 3400
465000,3,2,1270,1,Нет,0,3,1270,0,1950,0,47.676,-122.288,Год експлуатации: 1950<br>Цена: 465000<br>Общая площадь: 1270
936000,3,2,2960,1,Нет,2,4,1480,1480,1952,0,47.5739,-122.406,Год експлуатации: 1952<br>Цена: 936000<br>Общая площадь: 2960
620000,4,2,3040,2,Нет,0,3,3040,0,2003,0,47.6884,-122.044,Год експлуатации: 2003<br>Цена: 620000<br>Общая площадь: 3040
429950,3,2,1430,1,Нет,0,5,1430,0,1962,0,47.7441,-122.35700000000001,Год експлуатации: 1962<br>Цена: 429950<br>Общая площадь: 1430
296475,3,2,1520,2,Нет,0,3,1520,0,2004,0,47.3842,-122.04,Год експлуатации: 2004<br>Цена: 296475<br>Общая площадь: 1520
330000,4,2,1820,1,Нет,0,3,1100,720,1962,0,47.7607,-122.329,Год експлуатации: 1962<br>Цена: 330000<br>Общая площадь: 1820
445000,3,2,1800,1,Нет,0,3,1270,530,1979,0,47.7072,-122.164,Год експлуатации: 1979<br>Цена: 445000<br>Общая площадь: 1800
846000,4,3,2720,2,Нет,1,3,2070,650,2014,0,47.5554,-122.26700000000001,Год експлуатации: 2014<br>Цена: 846000<br>Общая площадь: 2720
725000,4,2,1980,1,Нет,1,4,1380,600,1960,0,47.5607,-122.391,Год експлуатации: 1960<br>Цена: 725000<br>Общая площадь: 1980
369000,4,2,2550,2,Нет,0,3,2550,0,1989,0,47.3059,-122.34899999999999,Год експлуатации: 1989<br>Цена: 369000<br>Общая площадь: 2550
625000,3,2,2210,1,Нет,0,3,1390,820,1958,0,47.5924,-122.175,Год експлуатации: 1958<br>Цена: 625000<br>Общая площадь: 2210
535000,3,2,2120,2,Нет,0,3,2120,0,2003,0,47.681999999999995,-122.037,Год експлуатации: 2003<br>Цена: 535000<br>Общая площадь: 2120
229950,4,2,1570,1,Нет,0,5,1570,0,1911,0,47.306999999999995,-122.21700000000001,Год експлуатации: 1911<br>Цена: 229950<br>Общая площадь: 1570
229999,3,2,1310,1,Нет,0,4,1310,0,1974,0,47.2761,-122.15299999999999,Год експлуатации: 1974<br>Цена: 229999<br>Общая площадь: 1310
850000,5,4,3150,2,Нет,0,3,2460,690,1911,2007,47.6754,-122.315,Год експлуатации: 1911<br>Цена: 850000<br>Общая площадь: 3150
589900,4,4,3870,2,Нет,0,3,2530,1340,2001,0,47.4677,-122.01,Год експлуатации: 2001<br>Цена: 589900<br>Общая площадь: 3870
513000,2,1,1840,1,Нет,0,4,1160,680,1914,0,47.5764,-122.289,Год експлуатации: 1914<br>Цена: 513000<br>Общая площадь: 1840
401000,3,1,1120,1,Нет,0,4,1120,0,1941,1987,47.5631,-122.09100000000001,Год експлуатации: 1941<br>Цена: 401000<br>Общая площадь: 1120
260000,3,2,1440,2,Нет,0,3,1440,0,2006,0,47.511,-122.359,Год експлуатации: 2006<br>Цена: 260000<br>Общая площадь: 1440
525000,4,3,2300,1,Нет,0,4,2300,0,1950,0,47.7771,-122.36200000000001,Год експлуатации: 1950<br>Цена: 525000<br>Общая площадь: 2300
470000,3,4,2070,1,Нет,0,4,1370,700,1977,0,47.537,-122.178,Год експлуатации: 1977<br>Цена: 470000<br>Общая площадь: 2070
205000,4,2,1420,1,Нет,0,3,940,480,1962,0,47.4174,-122.316,Год експлуатации: 1962<br>Цена: 205000<br>Общая площадь: 1420
620000,3,2,2010,1,Нет,0,4,1570,440,1979,0,47.5613,-122.083,Год експлуатации: 1979<br>Цена: 620000<br>Общая площадь: 2010
229000,3,2,1200,1,Нет,0,3,1200,0,1979,0,47.5122,-122.35700000000001,Год експлуатации: 1979<br>Цена: 229000<br>Общая площадь: 1200
445000,2,2,1150,1,Нет,0,3,860,290,1940,0,47.7001,-122.309,Год експлуатации: 1940<br>Цена: 445000<br>Общая площадь: 1150
215000,2,1,1240,1,Нет,0,3,1240,0,1967,0,47.4971,-122.28200000000001,Год експлуатации: 1967<br>Цена: 215000<br>Общая площадь: 1240
504975,2,2,1900,2,Нет,0,3,1900,0,2005,0,47.7132,-122.03399999999999,Год експлуатации: 2005<br>Цена: 504975<br>Общая площадь: 1900
495000,4,2,2350,2,Нет,0,3,2350,0,1980,0,47.7628,-122.16799999999999,Год експлуатации: 1980<br>Цена: 495000<br>Общая площадь: 2350
205000,3,1,1120,1,Нет,0,4,1120,0,1976,0,47.3732,-122.116,Год експлуатации: 1976<br>Цена: 205000<br>Общая площадь: 1120
152275,1,1,1020,1,Нет,0,3,1020,0,1937,1946,47.5051,-122.338,Год експлуатации: 1937<br>Цена: 152275<br>Общая площадь: 1020
